Season,Episode,Time_Stamp,Dialogue,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,Segment,HighControversial,MediumControversial,LowControversial
3,1,00:18:47,I saw one of those - more borin' than when I was a security guard for George Harrison.,"fear,positive,trust",Neutral,0,Neutral,1,5.88,0,0
3,1,00:19:10,"Hey, hey, hey, hey! Hey! Quiet down up there!","positive,sadness",Neutral,0,Positive,1,0,0,0
3,1,00:19:14,You wacky Beatle.,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:19:16,I have made a lot of progress lately. Missing one session wouldn't be the end of the world.,"anticipation,fear,joy,negative,positive,sadness",Neutral,0,Positive,1,11.11,0,11.11
3,1,00:19:21,There you go.,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:19:23,What do you think they put in the bug juice?,"disgust,fear,negative",Neutral,0,Negative,1,0,0,10
3,1,00:19:23,Bugs?,Neutral,Neutral,0,Negative,1,0,0,0
3,1,00:19:26,"No, they don't! Come on.",Neutral,Negative,-1,Neutral,1,0,0,0
3,1,00:19:29,Shut up.,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:19:53,I hope you're proud of yourselves.,"anticipation,joy,positive,surprise,trust",Positive,4,Positive,1,0,0,0
3,1,00:19:56,Sorry. I don't usually let Peter talk me into this kinda stuff.,positive,Negative,-1,Negative,1,0,0,0
3,1,00:20:00,You have a pre-existing relationship with this degenerate?,negative,Neutral,0,Negative,1,0,0,0
3,1,00:20:03,"A degenerate, am I?",negative,Neutral,0,Negative,1,0,0,0
3,1,00:20:05,"Well, you are a fastizio.",Neutral,Neutral,0,Positive,1,0,0,0
3,1,00:20:07,"See? I can make up words too, sister.","anger,negative",Neutral,0,Neutral,1,0,0,12.5
3,1,00:20:10,"Well, I think we've found your X factor.","joy,positive,trust",Neutral,0,Positive,1,0,0,0
3,1,00:20:10,You mean Peter?,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:20:14,His behaviour is a negative influence on you. With your intelligence and sensitivity...,"fear,joy,negative,positive,sadness,trust",Negative,-2,Negative,1,0,0,0
3,1,00:20:19,"Whoa, whoa, whoa. Hey. I made my own mistakes. All right?",Neutral,Negative,-2,Positive,1,0,0,0
3,1,00:20:22,This man took me into his home and treated me like family.,Neutral,Positive,2,Positive,1,0,8.33,0
3,1,00:20:25,He's my best friend.,"joy,positive,trust",Positive,3,Positive,1,0,0,25
3,1,00:20:25,And look where you've ended up.,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:20:28,"You know, I think my therapy here is complete.",Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:20:31,I came here to get clean and I did. So goodbye.,"joy,positive,trust",Positive,2,Positive,1,0,0,0
3,1,00:20:48,"Brian, it's moments like this that make me sad you're gonna die 50 years before I do. He was all coked up and we were choked up But now we're happy Brian's home, cha-cha-cha!","anticipation,fear,joy,negative,positive,sadness,trust",Negative,-2,Positive,1,0,0,5.88
3,1,00:20:52,"I am serious, Lois. You could be in show business.",trust,Neutral,0,Neutral,1,0,0,0
3,1,00:20:55,"Hey, Meg. 18 yet?",Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:20:55,No.,Neutral,Negative,-1,Neutral,1,0,0,0
3,1,00:20:58,"Chris, how are ya?",Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:20:58,I'm glad...,"anticipation,joy,positive",Positive,3,Positive,1,0,0,0
3,1,00:21:00,All right!,Neutral,Neutral,0,Positive,1,0,0,0
3,1,00:21:01,"Brian, I feel guilty. If not for me, you wouldn't have been exposed to that junk.","anger,negative,sadness",Negative,-4,Negative,1,0,0,6.25
3,1,00:21:09,"Joe, if I've learned anything from my experience, it's that we're all responsible for our own destiny.","positive,trust",Positive,2,Positive,1,0,0,0
3,1,00:21:12,And that's why I'm leaving.,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:21:12,Leavin'? You can't leave.,"negative,sadness,surprise",Negative,-1,Neutral,1,0,0,25
3,1,00:21:17,"I have to, Peter. For me. I love you all.","joy,positive",Positive,3,Positive,1,0,0,0
3,1,00:21:21,Aw!,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:21:23,Somebody say something.,Neutral,Neutral,0,Neutral,1,0,0,0
3,1,00:21:26,"Brian, wait!","anticipation,negative",Neutral,0,Neutral,1,0,0,50
3,2,00:00:01,Previously on Family Guy:,Neutral,Neutral,0,Neutral,1,0,25,25
3,2,00:00:03,"Oh, my God. Tell your father not to start the car.","anticipation,fear,joy,positive,trust",Positive,2,Neutral,1,0,0,27.27
3,2,00:00:08,You want my badge number? Here's my freakin' badge number!,trust,Positive,2,Neutral,1,0,0,0
3,2,00:00:13,I can't lose this case.,"anger,disgust,fear,negative,sadness,surprise",Neutral,0,Negative,1,0,0,0
3,2,00:00:13,"Lois, the case is already over.","fear,negative,sadness",Neutral,0,Neutral,1,0,0,0
3,2,00:00:18,Who did this to you?!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:00:20,"In all my research, I've never seen a virus reproduce so fast.",negative,Neutral,0,Negative,1,0,0,0
3,2,00:00:30,Everyone I told about the file is dead.,Neutral,Negative,-6,Negative,1,0,0,0
3,2,00:00:32,"What do you mean, Cut the blue wire? They're all blue.",sadness,Negative,-2,Neutral,1,0,0,18.18
3,2,00:00:37,Face it. He's never coming out of that coma.,"anticipation,fear,negative,sadness",Neutral,0,Neutral,1,0,0,11.11
3,2,00:00:46,Aaaargh!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:01:17,Brian's gone to Los Angeles to find himself. It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely? Lucky there's a family guy Lucky there's a man who positively can do all the things that make us Laugh and cry He's a family guy,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Positive,16,Positive,1,3.23,3.23,8.06
3,2,00:01:25,Don't throw out Brian's things.,Neutral,Neutral,0,Neutral,1,0,0,20
3,2,00:01:27,He won't be in LA for ever. He just needs to find himself.,anticipation,Neutral,0,Neutral,1,0,0,0
3,2,00:01:31,"He's not coming back, Lois. He just walked out on us.",anticipation,Neutral,0,Neutral,1,0,0,0
3,2,00:01:35,"Oh, boy, did we have some good times.","anticipation,joy,positive,surprise,trust",Positive,6,Positive,1,0,0,12.5
3,2,00:01:38,"Here it comes, buddy.","anticipation,joy,positive,trust",Neutral,0,Neutral,1,0,0,0
3,2,00:01:42,"Argh! Oh, God! Oh, God!","anticipation,fear,joy,positive,trust",Positive,4,Neutral,1,0,0,0
3,2,00:01:45,Argh! Ow!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:01:47,What are the odds? Argh!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:01:49,"If he does come back, I want everything to be how he left it.",Neutral,Positive,2,Neutral,1,0,0,0
3,2,00:01:52,Easy! Massage the scalp.,"joy,positive",Positive,2,Positive,1,0,0,0
3,2,00:01:55,"You're washing a baby's hair, not scrubbing vomit off your Christmas dress.",disgust,Neutral,0,Negative,1,0,0,0
3,2,00:01:59,We got a letter from Brian.,anticipation,Neutral,0,Neutral,1,0,0,16.67
3,2,00:01:59,Tell him I'm not here.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:02:02,Let me see.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:02:02,Argh! Argh!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:02:05,"Oh, I'm sorry, sweetie. There. All better?",positive,Positive,2,Negative,1,0,0,0
3,2,00:02:24,"You are some piece of work, lady. If you... Actually, yes, it is. Greetings from California. I've been very busy. Having a great time trying to make it as a writer in LA. It's as easy as everyone thinks it is. I've been working the room at a lot of Hollywood parties.  Oh!","anticipation,positive",Positive,14,Positive,1,1.89,0,7.55
3,2,00:02:31,Bobby! Loved you in Raging Bull.,"anger,disgust,fear,negative",Positive,6,Positive,1,0,0,0
3,2,00:02:34,"Hey, Jodie, how's the baby?","joy,positive",Neutral,0,Neutral,1,0,0,0
3,2,00:02:36,All right.,Neutral,Neutral,0,Positive,1,0,0,0
3,2,00:02:39,I need more cheese puffs. Oprah's off the wagon. No toothpicks. She'll hurt herself.,"anger,fear,negative,sadness,surprise",Negative,-6,Negative,1,0,0,0
3,2,00:02:45,Did you hear about Jason? Paramount bought his script.,positive,Neutral,0,Positive,1,0,0,0
3,2,00:02:48,They bought Death Spares Not the Tiger?,"anger,anticipation,disgust,fear,negative,sadness,surprise",Negative,-4,Negative,1,0,0,0
3,2,00:02:48,"100 grand. Pretty good, huh?","anticipation,joy,positive,surprise,trust",Positive,14,Positive,1,0,0,0
3,2,00:02:53,Sheesh. He's been in LA how long? Unbelievable.,"anticipation,negative",Negative,-2,Negative,1,0,0,0
3,2,00:02:56,You know he actually called the main character John Everyman? Come on.,"disgust,negative,positive",Neutral,0,Neutral,1,0,0,8.33
3,2,00:03:01,"Well, good for him.","anticipation,joy,positive,surprise,trust",Positive,6,Positive,1,0,0,0
3,2,00:03:13,Keanu Reeves. Wow.,Neutral,Positive,8,Positive,1,0,0,0
3,2,00:03:16,"I don't usually gush, so forgive me, but when I was writing Coastguard... Oh, I'm a writer.","disgust,joy,negative,positive",Positive,2,Positive,1,0,0,5.88
3,2,00:03:22,"When I was writing Coastguard, I couldn't think of anyone other than...",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:03:27,There's a woodpecker on your head.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:03:27,"Yeah, he comes and goes.",Neutral,Positive,2,Neutral,1,0,0,0
3,2,00:03:32,Now back to Kids Say the Darndest Things.,Neutral,Neutral,0,Neutral,1,0,0,12.5
3,2,00:03:35,It's OK. Take your time. Then what happened?,anticipation,Neutral,0,Neutral,1,0,0,12.5
3,2,00:03:38,He... said he would kill me if I ever said anything.,"fear,negative,sadness",Negative,-6,Negative,1,0,0,0
3,2,00:03:43,Do you remember what he looked like?,Neutral,Positive,4,Positive,1,0,0,0
3,2,00:03:48,"Yeah. He had a scar on his arm and he had a big, stupid, doo-doo head.","anger,disgust,fear,negative,sadness",Neutral,0,Negative,1,0,0,0
3,2,00:03:51,"A big, stupid, doo-doo head!",negative,Negative,-2,Negative,1,0,0,0
3,2,00:03:57,"Oh, honestly, the things these children come up with.",Neutral,Neutral,0,Neutral,1,0,0,11.11
3,2,00:04:00,"If you have a child you'd like to exploit to get a trip to LA, have them try out for our show.","anticipation,joy,positive,surprise,trust",Neutral,0,Positive,1,0,0,0
3,2,00:04:06,"Next auditions in New York and Quahog, Rhode Island.",Neutral,Neutral,0,Neutral,1,0,0,22.22
3,2,00:04:09,Maybe Stewie could get on that show.,trust,Neutral,0,Neutral,1,0,0,0
3,2,00:04:09,You must be shrooming.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:04:14,Yeah! We can get a free trip to LA and see Brian.,surprise,Positive,4,Positive,1,0,0,0
3,2,00:04:17,"Jeez, I haven't been to California since I lived with my other family.",Neutral,Neutral,0,Neutral,1,0,7.69,0
3,2,00:04:22,"Guys, I just got invited to a party at Sharon Tate's house!",Neutral,Neutral,0,Neutral,1,0,0,16.67
3,2,00:04:25,"You guys can come, but you gotta promise not to embarrass me.","joy,negative,positive,sadness,trust",Negative,-2,Positive,1,0,0,8.33
3,2,00:04:30,Talk! I know you've been plotting to foil my plans of world domination.,"anger,fear,negative,positive,sadness",Neutral,0,Neutral,1,7.69,0,0
3,2,00:04:35,Who are you working for? The Libyans? The French?,positive,Neutral,0,Neutral,1,0,0,0
3,2,00:04:38,"Very well. If torture won't work, perhaps a little tenderness will.","anger,anticipation,disgust,fear,joy,negative,positive,sadness",Negative,-8,Positive,1,0,0,0
3,2,00:04:43,"Mm, I like your taste in women. Yes, she and I are going to have a good time together.","anticipation,joy,positive,surprise,trust",Positive,12,Positive,1,0,0,5.26
3,2,00:04:50,"Yes, you like this, don't you?",Neutral,Positive,6,Positive,1,0,0,0
3,2,00:04:53,"Oh, God. Look at me having sex with a pig. I've become my father.","anticipation,disgust,fear,joy,negative,positive,trust",Positive,2,Negative,1,7.14,0,7.14
3,2,00:04:57,"Stewie, let's get your sailor suit.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:04:59,You gotta look cute to audition for national TV.,positive,Positive,4,Positive,1,0,0,0
3,2,00:05:02,"Lois, I told you. There's no way...",Neutral,Negative,-2,Neutral,1,0,0,0
3,2,00:05:05,"National TV, you say? Coast to coast?",positive,Neutral,0,Neutral,1,0,0,28.57
3,2,00:05:09,That could be the ideal place to unleash my hypnosis device on the unsuspecting public.,"anticipation,positive,surprise",Neutral,0,Positive,1,0,0,0
3,2,00:05:15,I always loved this little sailor suit. Or we could do nice corduroys and a sweater.,Neutral,Positive,12,Positive,1,0,0,0
3,2,00:05:20,Or you could make yourself useful and wipe my button - circular motion.,anticipation,Positive,4,Positive,1,0,0,8.33
3,2,00:05:25,And don't you look at me!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:05:32,"Oh, my God. That's Michael Eisner. I'll take it from here, Julio.","anger,anticipation,disgust,fear,joy,negative,positive,sadness,trust",Positive,2,Neutral,1,0,0,0
3,2,00:05:39,"Here you go, Mr Eisner. It's been Brian-ised.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:05:43,You might notice that new-script smell.,"anger,disgust,negative",Neutral,0,Negative,1,0,0,0
3,2,00:05:49,"Every car I hand-wash comes with a smile, an air freshener, and a copy of my coming-of-age teen comedy set in Wisconsin.","joy,negative,positive,surprise,trust",Positive,6,Positive,1,0,0,9.09
3,2,00:05:53,What's your name?,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:05:53,Brian.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:05:55,Let's see. There we go.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:05:58,Brian.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:06:00,See you at Disneyland. Bring money.,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,1,16.67,0,0
3,2,00:06:09,Look. It's Tom Tucker from the news. And that must be his son.,Neutral,Neutral,0,Neutral,1,7.69,0,7.69
3,2,00:06:14,"Oh, my.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:06:14,I feel bad staring without having got a ticket.,"anger,disgust,fear,negative,sadness",Negative,-6,Negative,1,0,0,11.11
3,2,00:06:18,How can I follow that act? Bite the head off a chicken?,"fear,negative",Neutral,0,Neutral,1,0,0,0
3,2,00:06:21,"Dad, they're staring at me.",negative,Neutral,0,Neutral,1,0,0,0
3,2,00:06:21,They're just jealous.,"anger,disgust,negative",Negative,-4,Negative,1,0,0,0
3,2,00:06:27,You're next.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:06:27,Wait. We were next.,"anticipation,negative",Neutral,0,Neutral,1,0,0,25
3,2,00:06:29,Hey! Hey! Don't walk away from me! Hey!,Neutral,Neutral,0,Neutral,1,0,0,12.5
3,2,00:06:33,You know what we'll do? We'll get the video camera and make our own show.,trust,Neutral,0,Neutral,1,0,0,6.67
3,2,00:06:39,I don't wanna.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:06:39,"Yes, you do. You do because it's normal.",Neutral,Positive,2,Neutral,1,0,0,0
3,2,00:06:45,"Tell us, Stewie. What job does a mommy do?",positive,Neutral,0,Neutral,1,11.11,0,0
3,2,00:06:52,"Interesting question. More to the point, how does one define job without branding oneself with useless labels?","negative,positive",Neutral,0,Positive,1,5.88,0,5.88
3,2,00:06:55,I'm sorry. I'm afraid I answered your question with another question.,"fear,negative,positive",Negative,-6,Negative,1,0,0,0
3,2,00:06:59,Um... How old do you think Daddy is?,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:07:04,"Oh. I mean, Daddy's old. I think he's seven.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:07:12,"That's it. That's what you want to hear. Yes, jump through the hoop.","joy,positive",Positive,4,Neutral,1,0,0,0
3,2,00:07:16,Daddy's feet smell.,"anger,disgust,negative",Neutral,0,Negative,1,0,0,33.33
3,2,00:07:19,Jackasses.,Neutral,Negative,-8,Neutral,1,0,0,0
3,2,00:07:21,"Mr and Mrs Griffin, he's adorable.","joy,positive",Positive,6,Positive,1,0,0,0
3,2,00:07:25,Congratulations. Stewie's gonna be on the show.,trust,Positive,4,Positive,1,0,0,0
3,2,00:07:33,"Did you hear that? We're going to Hollywood, where people are sexy and clever and always say somethin' funny before the commercial break.","positive,surprise",Positive,18,Positive,1,0,0,0
3,2,00:07:46,Great. I always end up sitting next to a damn baby.,"anger,disgust,joy,negative,positive",Negative,-2,Positive,1,0,0,9.09
3,2,00:07:49,What did you just say?,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:07:51,"Stewie, stop fussing.",Neutral,Negative,-2,Neutral,1,0,0,0
3,2,00:07:51,"Not now, Lois.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:07:54,"Turn around. If you've got something to say, say it to my face.",Neutral,Neutral,0,Neutral,1,0,0,7.69
3,2,00:07:58,"Oh, you can't hear me now? That's it.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:08:00,"I was going to watch the movie, but forget it. You're now my bitch.","anger,anticipation,disgust,fear,negative,sadness",Negative,-12,Negative,1,0,0,7.14
3,2,00:08:04,Wah! Wah!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:08:06,My ears are popping and there's no way to console me.,"positive,sadness",Negative,-2,Neutral,1,0,0,0
3,2,00:08:10,I'm hungry and possibly teething. Maybe I'm wet. Who knows? I'm a baby.,"anticipation,joy,negative,positive",Neutral,0,Neutral,1,0,0,0
3,2,00:08:15,Wah! Wah!,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:08:21,This is a message for Brian. This is Jack Nicholson.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:08:26,"Listen, I read your script and it just jumped right off the page.",positive,Neutral,0,Positive,1,0,0,7.69
3,2,00:08:32,"I think it's something I'd be excited to be a part of, so call my...","anticipation,joy,positive,surprise,trust",Positive,6,Positive,1,0,0,13.33
3,2,00:08:40,"Listen, I'm just jackin'you. Me and my buddy Phil just found your script at Starbucks.","anticipation,joy,positive,trust",Neutral,0,Neutral,1,0,0,0
3,2,00:08:45,Tell him it sucks.,Neutral,Negative,-6,Negative,1,0,0,0
3,2,00:08:45,"Yeah, it sucks.",Neutral,Negative,-4,Negative,1,0,0,0
3,2,00:08:48,"Give it up, loser, and don't put your number on the cover, you stupid...","negative,trust",Negative,-10,Negative,1,0,0,7.14
3,2,00:08:52,I'm hungry.,"anticipation,negative",Neutral,0,Neutral,1,0,0,0
3,2,00:08:55,Jasper's residence.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:08:58,Who the hell is Jasper? Where's Brian?,"anger,disgust,fear,negative,sadness",Negative,-8,Negative,1,0,0,0
3,2,00:08:58,Peter? It's me. Jasper's my cousin.,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:09:03,I'm using his place. He's working at Club Med. Are you on a cell?,positive,Neutral,0,Neutral,1,0,0,7.14
3,2,00:09:06,"Yeah, we're in LA.",Neutral,Positive,2,Neutral,1,0,0,0
3,2,00:09:06,What? W-What a terrific surprise.,"fear,joy,positive,sadness,surprise",Positive,8,Positive,1,0,0,0
3,2,00:09:11,"Brian, can we see you for dinner?",positive,Neutral,0,Neutral,1,0,0,0
3,2,00:09:11,"Yeah, you're not too famous to see us?",positive,Positive,2,Positive,1,0,0,0
3,2,00:09:24,"Well, I was invited to the premiere of the new, uh... the new Val Kilmer picture, but I'd rather take you out to dinner.",positive,Neutral,0,Positive,1,0,0,0
3,2,00:09:28,How about Musso & Frank's at eight?,Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:09:28,"OK. See ya later, Mr Big Shot...","anger,fear,negative,sadness,surprise",Positive,2,Neutral,1,0,14.29,0
3,2,00:09:33,Crap. I didn't push End. This is gonna cost me a fortune.,"anticipation,disgust,joy,negative,positive,surprise,trust",Negative,-6,Negative,1,0,8.33,8.33
3,2,00:09:41,"Brian! I'm back. Tell me everything. I'm sitting, I'm hearing.","fear,negative",Neutral,0,Neutral,1,0,0,0
3,2,00:09:45,"That's Ricardo. Ricardo, Brian. He doesn't speak English. Can I? Mm-mm.",Neutral,Neutral,0,Neutral,1,0,0,0
3,2,00:09:49,"Catching up. OK, me first. I'm in love. Ooh, too much dressing.","joy,positive",Positive,6,Positive,1,0,0,0
